"county","vtd","cntyname","vtdname","pop10","afact","AFACT2"
"county","vtd","cntyname","Voting District Name","Total Pop, 2010 census","vtd to vtd alloc factor","vtd to vtd alloc factor"
"42101","5501","Philadelphia PA","PHILADELPHIA WD 55 PCT 01*",932,1,1 
"42101","5502","Philadelphia PA","PHILADELPHIA WD 55 PCT 02*",1178,1,1 
"42101","5503","Philadelphia PA","PHILADELPHIA WD 55 PCT 03*",1096,1,1 
"42101","5504","Philadelphia PA","PHILADELPHIA WD 55 PCT 04*",896,1,1 
"42101","5505","Philadelphia PA","PHILADELPHIA WD 55 PCT 05*",1027,1,1 
"42101","5506","Philadelphia PA","PHILADELPHIA WD 55 PCT 06*",919,1,1 
"42101","5507","Philadelphia PA","PHILADELPHIA WD 55 PCT 07*",1138,1,1 
"42101","5508","Philadelphia PA","PHILADELPHIA WD 55 PCT 08*",872,1,1 
"42101","5509","Philadelphia PA","PHILADELPHIA WD 55 PCT 09*",822,1,1 
"42101","5510","Philadelphia PA","PHILADELPHIA WD 55 PCT 10*",902,1,1 
"42101","5511","Philadelphia PA","PHILADELPHIA WD 55 PCT 11*",951,1,1 
"42101","5512","Philadelphia PA","PHILADELPHIA WD 55 PCT 12*",951,1,1 
"42101","5513","Philadelphia PA","PHILADELPHIA WD 55 PCT 13*",824,1,1 
"42101","5514","Philadelphia PA","PHILADELPHIA WD 55 PCT 14*",966,1,1 
"42101","5515","Philadelphia PA","PHILADELPHIA WD 55 PCT 15*",989,1,1 
"42101","5516","Philadelphia PA","PHILADELPHIA WD 55 PCT 16*",1016,1,1 
"42101","5517","Philadelphia PA","PHILADELPHIA WD 55 PCT 17*",1017,1,1 
"42101","5518","Philadelphia PA","PHILADELPHIA WD 55 PCT 18*",924,1,1 
"42101","5519","Philadelphia PA","PHILADELPHIA WD 55 PCT 19*",876,1,1 
"42101","5520","Philadelphia PA","PHILADELPHIA WD 55 PCT 20*",854,1,1 
"42101","5521","Philadelphia PA","PHILADELPHIA WD 55 PCT 21*",959,1,1 
"42101","5522","Philadelphia PA","PHILADELPHIA WD 55 PCT 22*",799,1,1 
"42101","5523","Philadelphia PA","PHILADELPHIA WD 55 PCT 23*",698,1,1 
"42101","5524","Philadelphia PA","PHILADELPHIA WD 55 PCT 24*",1000,1,1 
"42101","5525","Philadelphia PA","PHILADELPHIA WD 55 PCT 25*",1006,1,1 
"42101","5526","Philadelphia PA","PHILADELPHIA WD 55 PCT 26*",1034,1,1 
"42101","5527","Philadelphia PA","PHILADELPHIA WD 55 PCT 27*",792,1,1 
"42101","5528","Philadelphia PA","PHILADELPHIA WD 55 PCT 28*",769,1,1 
"42101","5529","Philadelphia PA","PHILADELPHIA WD 55 PCT 29*",964,1,1 
"42101","5601","Philadelphia PA","PHILADELPHIA WD 56 PCT 01*",1149,1,1 
"42101","5602","Philadelphia PA","PHILADELPHIA WD 56 PCT 02*",775,1,1 
"42101","5603","Philadelphia PA","PHILADELPHIA WD 56 PCT 03*",883,1,1 
"42101","5604","Philadelphia PA","PHILADELPHIA WD 56 PCT 04",869,1,1 
"42101","5605","Philadelphia PA","PHILADELPHIA WD 56 PCT 05*",1011,1,1 
"42101","5606","Philadelphia PA","PHILADELPHIA WD 56 PCT 06*",1036,1,1 
"42101","5607","Philadelphia PA","PHILADELPHIA WD 56 PCT 07*",1140,1,1 
"42101","5608","Philadelphia PA","PHILADELPHIA WD 56 PCT 08*",1283,1,1 
"42101","5609","Philadelphia PA","PHILADELPHIA WD 56 PCT 09",896,1,1 
"42101","5610","Philadelphia PA","PHILADELPHIA WD 56 PCT 10*",790,1,1 
"42101","5611","Philadelphia PA","PHILADELPHIA WD 56 PCT 11*",886,1,1 
"42101","5612","Philadelphia PA","PHILADELPHIA WD 56 PCT 12*",979,1,1 
"42101","5613","Philadelphia PA","PHILADELPHIA WD 56 PCT 13*",856,1,1 
"42101","5614","Philadelphia PA","PHILADELPHIA WD 56 PCT 14*",777,1,1 
"42101","5615","Philadelphia PA","PHILADELPHIA WD 56 PCT 15*",756,1,1 
"42101","5616","Philadelphia PA","PHILADELPHIA WD 56 PCT 16*",947,1,1 
"42101","5617","Philadelphia PA","PHILADELPHIA WD 56 PCT 17*",1004,1,1 
"42101","5618","Philadelphia PA","PHILADELPHIA WD 56 PCT 18*",730,1,1 
"42101","5619","Philadelphia PA","PHILADELPHIA WD 56 PCT 19*",1519,1,1 
"42101","5620","Philadelphia PA","PHILADELPHIA WD 56 PCT 20*",734,1,1 
"42101","5621","Philadelphia PA","PHILADELPHIA WD 56 PCT 21*",1179,1,1 
"42101","5622","Philadelphia PA","PHILADELPHIA WD 56 PCT 22",1070,1,1 
"42101","5623","Philadelphia PA","PHILADELPHIA WD 56 PCT 23*",1162,1,1 
"42101","5624","Philadelphia PA","PHILADELPHIA WD 56 PCT 24*",1046,1,1 
"42101","5625","Philadelphia PA","PHILADELPHIA WD 56 PCT 25*",963,1,1 
"42101","5626","Philadelphia PA","PHILADELPHIA WD 56 PCT 26",870,1,1 
"42101","5627","Philadelphia PA","PHILADELPHIA WD 56 PCT 27*",591,1,1 
"42101","5628","Philadelphia PA","PHILADELPHIA WD 56 PCT 28*",856,1,1 
"42101","5629","Philadelphia PA","PHILADELPHIA WD 56 PCT 29*",625,1,1 
"42101","5630","Philadelphia PA","PHILADELPHIA WD 56 PCT 30",1789,1,1 
"42101","5631","Philadelphia PA","PHILADELPHIA WD 56 PCT 31*",1269,1,1 
"42101","5632","Philadelphia PA","PHILADELPHIA WD 56 PCT 32*",636,1,1 
"42101","5633","Philadelphia PA","PHILADELPHIA WD 56 PCT 33*",820,1,1 
"42101","5634","Philadelphia PA","PHILADELPHIA WD 56 PCT 34*",589,1,1 
"42101","5635","Philadelphia PA","PHILADELPHIA WD 56 PCT 35*",1043,1,1 
"42101","5636","Philadelphia PA","PHILADELPHIA WD 56 PCT 36*",727,1,1 
"42101","5637","Philadelphia PA","PHILADELPHIA WD 56 PCT 37*",836,1,1 
"42101","5638","Philadelphia PA","PHILADELPHIA WD 56 PCT 38*",801,1,1 
"42101","5639","Philadelphia PA","PHILADELPHIA WD 56 PCT 39*",1630,1,1 
"42101","5640","Philadelphia PA","PHILADELPHIA WD 56 PCT 40*",874,1,1 
"42101","5641","Philadelphia PA","PHILADELPHIA WD 56 PCT 41",1513,1,1 
"42101","5701","Philadelphia PA","PHILADELPHIA WD 57 PCT 01",900,1,1 
"42101","5702","Philadelphia PA","PHILADELPHIA WD 57 PCT 02",1255,1,1 
"42101","5703","Philadelphia PA","PHILADELPHIA WD 57 PCT 03*",990,1,1 
"42101","5704","Philadelphia PA","PHILADELPHIA WD 57 PCT 04*",710,1,1 
"42101","5705","Philadelphia PA","PHILADELPHIA WD 57 PCT 05*",688,1,1 
"42101","5706","Philadelphia PA","PHILADELPHIA WD 57 PCT 06",1576,1,1 
"42101","5707","Philadelphia PA","PHILADELPHIA WD 57 PCT 07",1024,1,1 
"42101","5708","Philadelphia PA","PHILADELPHIA WD 57 PCT 08*",1150,1,1 
"42101","5709","Philadelphia PA","PHILADELPHIA WD 57 PCT 09",803,1,1 
"42101","5710","Philadelphia PA","PHILADELPHIA WD 57 PCT 10",1279,1,1 
"42101","5711","Philadelphia PA","PHILADELPHIA WD 57 PCT 11",945,1,1 
"42101","5712","Philadelphia PA","PHILADELPHIA WD 57 PCT 12*",911,1,1 
"42101","5713","Philadelphia PA","PHILADELPHIA WD 57 PCT 13*",937,1,1 
"42101","5714","Philadelphia PA","PHILADELPHIA WD 57 PCT 14*",818,1,1 
"42101","5715","Philadelphia PA","PHILADELPHIA WD 57 PCT 15*",1011,1,1 
"42101","5716","Philadelphia PA","PHILADELPHIA WD 57 PCT 16*",756,1,1 
"42101","5717","Philadelphia PA","PHILADELPHIA WD 57 PCT 17",744,1,1 
"42101","5718","Philadelphia PA","PHILADELPHIA WD 57 PCT 18",997,1,1 
"42101","5719","Philadelphia PA","PHILADELPHIA WD 57 PCT 19",741,1,1 
"42101","5720","Philadelphia PA","PHILADELPHIA WD 57 PCT 20*",769,1,1 
"42101","5721","Philadelphia PA","PHILADELPHIA WD 57 PCT 21",686,1,1 
"42101","5722","Philadelphia PA","PHILADELPHIA WD 57 PCT 22",622,1,1 
"42101","5723","Philadelphia PA","PHILADELPHIA WD 57 PCT 23*",1040,1,1 
"42101","5724","Philadelphia PA","PHILADELPHIA WD 57 PCT 24*",908,1,1 
"42101","5725","Philadelphia PA","PHILADELPHIA WD 57 PCT 25*",809,1,1 
"42101","5726","Philadelphia PA","PHILADELPHIA WD 57 PCT 26",927,1,1 
"42101","5727","Philadelphia PA","PHILADELPHIA WD 57 PCT 27",1878,1,1 
"42101","5728","Philadelphia PA","PHILADELPHIA WD 57 PCT 28",665,1,1 
"42101","5801","Philadelphia PA","PHILADELPHIA WD 58 PCT 01",1029,1,1 
"42101","5802","Philadelphia PA","PHILADELPHIA WD 58 PCT 02*",1368,1,1 
"42101","5803","Philadelphia PA","PHILADELPHIA WD 58 PCT 03*",1874,1,1 
"42101","5804","Philadelphia PA","PHILADELPHIA WD 58 PCT 04*",1001,1,1 
"42101","5805","Philadelphia PA","PHILADELPHIA WD 58 PCT 05*",2056,1,1 
"42101","5806","Philadelphia PA","PHILADELPHIA WD 58 PCT 06",941,1,1 
"42101","5807","Philadelphia PA","PHILADELPHIA WD 58 PCT 07",778,1,1 
"42101","5808","Philadelphia PA","PHILADELPHIA WD 58 PCT 08",1648,1,1 
"42101","5809","Philadelphia PA","PHILADELPHIA WD 58 PCT 09",1195,1,1 
"42101","5810","Philadelphia PA","PHILADELPHIA WD 58 PCT 10*",986,1,1 
"42101","5811","Philadelphia PA","PHILADELPHIA WD 58 PCT 11*",1190,1,1 
"42101","5812","Philadelphia PA","PHILADELPHIA WD 58 PCT 12",1096,1,1 
"42101","5813","Philadelphia PA","PHILADELPHIA WD 58 PCT 13",822,1,1 
"42101","5814","Philadelphia PA","PHILADELPHIA WD 58 PCT 14*",742,1,1 
"42101","5815","Philadelphia PA","PHILADELPHIA WD 58 PCT 15*",871,1,1 
"42101","5816","Philadelphia PA","PHILADELPHIA WD 58 PCT 16*",817,1,1 
"42101","5817","Philadelphia PA","PHILADELPHIA WD 58 PCT 17",949,1,1 
"42101","5818","Philadelphia PA","PHILADELPHIA WD 58 PCT 18",1589,1,1 
"42101","5819","Philadelphia PA","PHILADELPHIA WD 58 PCT 19*",1796,1,1 
"42101","5820","Philadelphia PA","PHILADELPHIA WD 58 PCT 20*",1469,1,1 
"42101","5821","Philadelphia PA","PHILADELPHIA WD 58 PCT 21*",1030,1,1 
"42101","5822","Philadelphia PA","PHILADELPHIA WD 58 PCT 22",731,1,1 
"42101","5823","Philadelphia PA","PHILADELPHIA WD 58 PCT 23*",1249,1,1 
"42101","5824","Philadelphia PA","PHILADELPHIA WD 58 PCT 24",856,1,1 
"42101","5825","Philadelphia PA","PHILADELPHIA WD 58 PCT 25*",860,1,1 
"42101","5826","Philadelphia PA","PHILADELPHIA WD 58 PCT 26*",959,1,1 
"42101","5827","Philadelphia PA","PHILADELPHIA WD 58 PCT 27*",1312,1,1 
"42101","5828","Philadelphia PA","PHILADELPHIA WD 58 PCT 28*",974,1,1 
"42101","5829","Philadelphia PA","PHILADELPHIA WD 58 PCT 29*",1453,1,1 
"42101","5830","Philadelphia PA","PHILADELPHIA WD 58 PCT 30*",979,1,1 
"42101","5831","Philadelphia PA","PHILADELPHIA WD 58 PCT 31",1327,1,1 
"42101","5832","Philadelphia PA","PHILADELPHIA WD 58 PCT 32*",791,1,1 
"42101","5833","Philadelphia PA","PHILADELPHIA WD 58 PCT 33",1590,1,1 
"42101","5834","Philadelphia PA","PHILADELPHIA WD 58 PCT 34*",925,1,1 
"42101","5835","Philadelphia PA","PHILADELPHIA WD 58 PCT 35*",1437,1,1 
"42101","5836","Philadelphia PA","PHILADELPHIA WD 58 PCT 36",1106,1,1 
"42101","5837","Philadelphia PA","PHILADELPHIA WD 58 PCT 37*",1062,1,1 
"42101","5838","Philadelphia PA","PHILADELPHIA WD 58 PCT 38*",1457,1,1 
"42101","5839","Philadelphia PA","PHILADELPHIA WD 58 PCT 39*",876,1,1 
"42101","5840","Philadelphia PA","PHILADELPHIA WD 58 PCT 40*",1064,1,1 
"42101","5841","Philadelphia PA","PHILADELPHIA WD 58 PCT 41*",1177,1,1 
"42101","5842","Philadelphia PA","PHILADELPHIA WD 58 PCT 42*",836,1,1 
"42101","5843","Philadelphia PA","PHILADELPHIA WD 58 PCT 43*",715,1,1 
"42101","5844","Philadelphia PA","PHILADELPHIA WD 58 PCT 44*",881,1,1 
"42101","5901","Philadelphia PA","PHILADELPHIA WD 59 PCT 01*",1003,1,1 
"42101","5902","Philadelphia PA","PHILADELPHIA WD 59 PCT 02*",919,1,1 
"42101","5903","Philadelphia PA","PHILADELPHIA WD 59 PCT 03*",810,1,1 
"42101","5904","Philadelphia PA","PHILADELPHIA WD 59 PCT 04*",1008,1,1 
"42101","5905","Philadelphia PA","PHILADELPHIA WD 59 PCT 05*",878,1,1 
"42101","5906","Philadelphia PA","PHILADELPHIA WD 59 PCT 06*",685,1,1 
"42101","5907","Philadelphia PA","PHILADELPHIA WD 59 PCT 07*",861,1,1 
"42101","5908","Philadelphia PA","PHILADELPHIA WD 59 PCT 08*",821,1,1 
"42101","5909","Philadelphia PA","PHILADELPHIA WD 59 PCT 09*",731,1,1 
"42101","5910","Philadelphia PA","PHILADELPHIA WD 59 PCT 10*",1309,1,1 
"42101","5911","Philadelphia PA","PHILADELPHIA WD 59 PCT 11*",670,1,1 
"42101","5912","Philadelphia PA","PHILADELPHIA WD 59 PCT 12*",714,1,1 
"42101","5913","Philadelphia PA","PHILADELPHIA WD 59 PCT 13*",1049,1,1 
"42101","5914","Philadelphia PA","PHILADELPHIA WD 59 PCT 14*",646,1,1 
"42101","5915","Philadelphia PA","PHILADELPHIA WD 59 PCT 15*",699,1,1 
"42101","5916","Philadelphia PA","PHILADELPHIA WD 59 PCT 16*",902,1,1 
"42101","5917","Philadelphia PA","PHILADELPHIA WD 59 PCT 17*",1214,1,1 
"42101","5918","Philadelphia PA","PHILADELPHIA WD 59 PCT 18*",749,1,1 
"42101","5919","Philadelphia PA","PHILADELPHIA WD 59 PCT 19*",984,1,1 
"42101","5920","Philadelphia PA","PHILADELPHIA WD 59 PCT 20*",763,1,1 
"42101","5921","Philadelphia PA","PHILADELPHIA WD 59 PCT 21*",918,1,1 
"42101","5922","Philadelphia PA","PHILADELPHIA WD 59 PCT 22*",767,1,1 
"42101","5923","Philadelphia PA","PHILADELPHIA WD 59 PCT 23*",623,1,1 
"42101","5924","Philadelphia PA","PHILADELPHIA WD 59 PCT 24*",577,1,1 
"42101","5925","Philadelphia PA","PHILADELPHIA WD 59 PCT 25*",787,1,1 
"42101","6001","Philadelphia PA","PHILADELPHIA WD 60 PCT 01*",497,1,1 
"42101","6002","Philadelphia PA","PHILADELPHIA WD 60 PCT 02*",846,1,1 
"42101","6003","Philadelphia PA","PHILADELPHIA WD 60 PCT 03*",621,1,1 
"42101","6004","Philadelphia PA","PHILADELPHIA WD 60 PCT 04*",710,1,1 
"42101","6005","Philadelphia PA","PHILADELPHIA WD 60 PCT 05*",922,1,1 
"42101","6006","Philadelphia PA","PHILADELPHIA WD 60 PCT 06*",854,1,1 
"42101","6007","Philadelphia PA","PHILADELPHIA WD 60 PCT 07*",688,1,1 
"42101","6008","Philadelphia PA","PHILADELPHIA WD 60 PCT 08*",639,1,1 
"42101","6009","Philadelphia PA","PHILADELPHIA WD 60 PCT 09*",1078,1,1 
"42101","6010","Philadelphia PA","PHILADELPHIA WD 60 PCT 10*",554,1,1 
"42101","6011","Philadelphia PA","PHILADELPHIA WD 60 PCT 11*",835,1,1 
"42101","6012","Philadelphia PA","PHILADELPHIA WD 60 PCT 12*",668,1,1 
"42101","6013","Philadelphia PA","PHILADELPHIA WD 60 PCT 13*",530,1,1 
"42101","6014","Philadelphia PA","PHILADELPHIA WD 60 PCT 14*",862,1,1 
"42101","6015","Philadelphia PA","PHILADELPHIA WD 60 PCT 15*",688,1,1 
"42101","6016","Philadelphia PA","PHILADELPHIA WD 60 PCT 16*",736,1,1 
"42101","6017","Philadelphia PA","PHILADELPHIA WD 60 PCT 17*",891,1,1 
"42101","6018","Philadelphia PA","PHILADELPHIA WD 60 PCT 18*",751,1,1 
"42101","6019","Philadelphia PA","PHILADELPHIA WD 60 PCT 19*",738,1,1 
"42101","6020","Philadelphia PA","PHILADELPHIA WD 60 PCT 20*",705,1,1 
"42101","6021","Philadelphia PA","PHILADELPHIA WD 60 PCT 21*",540,1,1 
"42101","6022","Philadelphia PA","PHILADELPHIA WD 60 PCT 22*",566,1,1 
"42101","6023","Philadelphia PA","PHILADELPHIA WD 60 PCT 23*",918,1,1 
"42101","6101","Philadelphia PA","PHILADELPHIA WD 61 PCT 01*",1005,1,1 
"42101","6102","Philadelphia PA","PHILADELPHIA WD 61 PCT 02*",965,1,1 
"42101","6103","Philadelphia PA","PHILADELPHIA WD 61 PCT 03*",1311,1,1 
"42101","6104","Philadelphia PA","PHILADELPHIA WD 61 PCT 04*",1181,1,1 
"42101","6105","Philadelphia PA","PHILADELPHIA WD 61 PCT 05*",1140,1,1 
"42101","6106","Philadelphia PA","PHILADELPHIA WD 61 PCT 06*",1345,1,1 
"42101","6107","Philadelphia PA","PHILADELPHIA WD 61 PCT 07*",1174,1,1 
"42101","6108","Philadelphia PA","PHILADELPHIA WD 61 PCT 08*",1137,1,1 
"42101","6109","Philadelphia PA","PHILADELPHIA WD 61 PCT 09*",1276,1,1 
"42101","6110","Philadelphia PA","PHILADELPHIA WD 61 PCT 10*",1328,1,1 
"42101","6111","Philadelphia PA","PHILADELPHIA WD 61 PCT 11*",1080,1,1 
"42101","6112","Philadelphia PA","PHILADELPHIA WD 61 PCT 12",1288,1,1 
"42101","6113","Philadelphia PA","PHILADELPHIA WD 61 PCT 13*",1169,1,1 
"42101","6114","Philadelphia PA","PHILADELPHIA WD 61 PCT 14*",1165,1,1 
"42101","6115","Philadelphia PA","PHILADELPHIA WD 61 PCT 15*",1047,1,1 
"42101","6116","Philadelphia PA","PHILADELPHIA WD 61 PCT 16*",1052,1,1 
"42101","6117","Philadelphia PA","PHILADELPHIA WD 61 PCT 17*",782,1,1 
"42101","6118","Philadelphia PA","PHILADELPHIA WD 61 PCT 18*",1377,1,1 
"42101","6119","Philadelphia PA","PHILADELPHIA WD 61 PCT 19*",993,1,1 
"42101","6120","Philadelphia PA","PHILADELPHIA WD 61 PCT 20",720,1,1 
"42101","6121","Philadelphia PA","PHILADELPHIA WD 61 PCT 21*",1187,1,1 
"42101","6122","Philadelphia PA","PHILADELPHIA WD 61 PCT 22*",867,1,1 
"42101","6123","Philadelphia PA","PHILADELPHIA WD 61 PCT 23*",981,1,1 
"42101","6124","Philadelphia PA","PHILADELPHIA WD 61 PCT 24*",881,1,1 
"42101","6125","Philadelphia PA","PHILADELPHIA WD 61 PCT 25*",834,1,1 
"42101","6126","Philadelphia PA","PHILADELPHIA WD 61 PCT 26*",823,1,1 
"42101","6127","Philadelphia PA","PHILADELPHIA WD 61 PCT 27*",889,1,1 
"42101","6128","Philadelphia PA","PHILADELPHIA WD 61 PCT 28",731,1,1 
"42101","6201","Philadelphia PA","PHILADELPHIA WD 62 PCT 01*",1494,1,1 
"42101","6202","Philadelphia PA","PHILADELPHIA WD 62 PCT 02*",1276,1,1 
"42101","6203","Philadelphia PA","PHILADELPHIA WD 62 PCT 03*",849,1,1 
"42101","6204","Philadelphia PA","PHILADELPHIA WD 62 PCT 04*",1300,1,1 
"42101","6205","Philadelphia PA","PHILADELPHIA WD 62 PCT 05",915,1,1 
"42101","6206","Philadelphia PA","PHILADELPHIA WD 62 PCT 06*",1253,1,1 
"42101","6207","Philadelphia PA","PHILADELPHIA WD 62 PCT 07*",1273,1,1 
"42101","6208","Philadelphia PA","PHILADELPHIA WD 62 PCT 08*",1128,1,1 
"42101","6209","Philadelphia PA","PHILADELPHIA WD 62 PCT 09*",1104,1,1 
"42101","6210","Philadelphia PA","PHILADELPHIA WD 62 PCT 10*",988,1,1 
"42101","6211","Philadelphia PA","PHILADELPHIA WD 62 PCT 11*",1395,1,1 
"42101","6212","Philadelphia PA","PHILADELPHIA WD 62 PCT 12*",952,1,1 
"42101","6213","Philadelphia PA","PHILADELPHIA WD 62 PCT 13*",1391,1,1 
"42101","6214","Philadelphia PA","PHILADELPHIA WD 62 PCT 14*",1164,1,1 
"42101","6215","Philadelphia PA","PHILADELPHIA WD 62 PCT 15*",1087,1,1 
"42101","6216","Philadelphia PA","PHILADELPHIA WD 62 PCT 16*",1063,1,1 
"42101","6217","Philadelphia PA","PHILADELPHIA WD 62 PCT 17*",1182,1,1 
"42101","6218","Philadelphia PA","PHILADELPHIA WD 62 PCT 18*",879,1,1 
"42101","6219","Philadelphia PA","PHILADELPHIA WD 62 PCT 19",927,1,1 
"42101","6220","Philadelphia PA","PHILADELPHIA WD 62 PCT 20*",1070,1,1 
"42101","6221","Philadelphia PA","PHILADELPHIA WD 62 PCT 21*",833,1,1 
"42101","6222","Philadelphia PA","PHILADELPHIA WD 62 PCT 22",974,1,1 
"42101","6223","Philadelphia PA","PHILADELPHIA WD 62 PCT 23",806,1,1 
"42101","6224","Philadelphia PA","PHILADELPHIA WD 62 PCT 24*",1047,1,1 
"42101","6225","Philadelphia PA","PHILADELPHIA WD 62 PCT 25*",1016,1,1 
"42101","6226","Philadelphia PA","PHILADELPHIA WD 62 PCT 26*",1050,1,1 
"42101","6301","Philadelphia PA","PHILADELPHIA WD 63 PCT 01*",1026,1,1 
"42101","6302","Philadelphia PA","PHILADELPHIA WD 63 PCT 02*",848,1,1 
"42101","6303","Philadelphia PA","PHILADELPHIA WD 63 PCT 03*",1268,1,1 
"42101","6304","Philadelphia PA","PHILADELPHIA WD 63 PCT 04*",1129,1,1 
"42101","6305","Philadelphia PA","PHILADELPHIA WD 63 PCT 05*",769,1,1 
"42101","6306","Philadelphia PA","PHILADELPHIA WD 63 PCT 06*",1209,1,1 
"42101","6307","Philadelphia PA","PHILADELPHIA WD 63 PCT 07*",1064,1,1 
"42101","6308","Philadelphia PA","PHILADELPHIA WD 63 PCT 08*",887,1,1 
"42101","6309","Philadelphia PA","PHILADELPHIA WD 63 PCT 09*",1122,1,1 
"42101","6310","Philadelphia PA","PHILADELPHIA WD 63 PCT 10*",1059,1,1 
"42101","6311","Philadelphia PA","PHILADELPHIA WD 63 PCT 11",805,1,1 
"42101","6312","Philadelphia PA","PHILADELPHIA WD 63 PCT 12*",938,1,1 
"42101","6313","Philadelphia PA","PHILADELPHIA WD 63 PCT 13*",1186,1,1 
"42101","6314","Philadelphia PA","PHILADELPHIA WD 63 PCT 14",829,1,1 
"42101","6315","Philadelphia PA","PHILADELPHIA WD 63 PCT 15*",962,1,1 
"42101","6316","Philadelphia PA","PHILADELPHIA WD 63 PCT 16*",702,1,1 
"42101","6317","Philadelphia PA","PHILADELPHIA WD 63 PCT 17",660,1,1 
"42101","6318","Philadelphia PA","PHILADELPHIA WD 63 PCT 18*",791,1,1 
"42101","6319","Philadelphia PA","PHILADELPHIA WD 63 PCT 19",732,1,1 
"42101","6320","Philadelphia PA","PHILADELPHIA WD 63 PCT 20*",794,1,1 
"42101","6321","Philadelphia PA","PHILADELPHIA WD 63 PCT 21",716,1,1 
"42101","6322","Philadelphia PA","PHILADELPHIA WD 63 PCT 22*",988,1,1 
"42101","6323","Philadelphia PA","PHILADELPHIA WD 63 PCT 23",1022,1,1 
"42101","6324","Philadelphia PA","PHILADELPHIA WD 63 PCT 24",664,1,1 
"42101","6325","Philadelphia PA","PHILADELPHIA WD 63 PCT 25*",782,1,1 
"42101","6401","Philadelphia PA","PHILADELPHIA WD 64 PCT 01*",1054,1,1 
"42101","6402","Philadelphia PA","PHILADELPHIA WD 64 PCT 02*",945,1,1 
"42101","6403","Philadelphia PA","PHILADELPHIA WD 64 PCT 03*",1016,1,1 
"42101","6404","Philadelphia PA","PHILADELPHIA WD 64 PCT 04*",949,1,1 
"42101","6405","Philadelphia PA","PHILADELPHIA WD 64 PCT 05*",1260,1,1 
"42101","6406","Philadelphia PA","PHILADELPHIA WD 64 PCT 06*",915,1,1 
"42101","6407","Philadelphia PA","PHILADELPHIA WD 64 PCT 07",1139,1,1 
"42101","6408","Philadelphia PA","PHILADELPHIA WD 64 PCT 08*",803,1,1 
"42101","6409","Philadelphia PA","PHILADELPHIA WD 64 PCT 09*",801,1,1 
"42101","6410","Philadelphia PA","PHILADELPHIA WD 64 PCT 10*",860,1,1 
"42101","6411","Philadelphia PA","PHILADELPHIA WD 64 PCT 11*",841,1,1 
"42101","6412","Philadelphia PA","PHILADELPHIA WD 64 PCT 12*",860,1,1 
"42101","6413","Philadelphia PA","PHILADELPHIA WD 64 PCT 13*",804,1,1 
"42101","6414","Philadelphia PA","PHILADELPHIA WD 64 PCT 14*",727,1,1 
"42101","6415","Philadelphia PA","PHILADELPHIA WD 64 PCT 15",1400,1,1 
"42101","6416","Philadelphia PA","PHILADELPHIA WD 64 PCT 16*",927,1,1 
"42101","6417","Philadelphia PA","PHILADELPHIA WD 64 PCT 17*",824,1,1 
"42101","6418","Philadelphia PA","PHILADELPHIA WD 64 PCT 18*",1112,1,1 
"42101","6501","Philadelphia PA","PHILADELPHIA WD 65 PCT 01",1021,1,1 
"42101","6502","Philadelphia PA","PHILADELPHIA WD 65 PCT 02",961,1,1 
"42101","6503","Philadelphia PA","PHILADELPHIA WD 65 PCT 03*",854,1,1 
"42101","6504","Philadelphia PA","PHILADELPHIA WD 65 PCT 04",713,1,1 
"42101","6505","Philadelphia PA","PHILADELPHIA WD 65 PCT 05*",836,1,1 
"42101","6506","Philadelphia PA","PHILADELPHIA WD 65 PCT 06*",578,1,1 
"42101","6507","Philadelphia PA","PHILADELPHIA WD 65 PCT 07",5898,1,1 
"42101","6508","Philadelphia PA","PHILADELPHIA WD 65 PCT 08*",965,1,1 
"42101","6509","Philadelphia PA","PHILADELPHIA WD 65 PCT 09*",1151,1,1 
"42101","6510","Philadelphia PA","PHILADELPHIA WD 65 PCT 10*",1680,1,1 
"42101","6511","Philadelphia PA","PHILADELPHIA WD 65 PCT 11*",1262,1,1 
"42101","6512","Philadelphia PA","PHILADELPHIA WD 65 PCT 12",3593,1,1 
"42101","6513","Philadelphia PA","PHILADELPHIA WD 65 PCT 13*",846,1,1 
"42101","6514","Philadelphia PA","PHILADELPHIA WD 65 PCT 14*",756,1,1 
"42101","6515","Philadelphia PA","PHILADELPHIA WD 65 PCT 15*",952,1,1 
"42101","6516","Philadelphia PA","PHILADELPHIA WD 65 PCT 16",930,1,1 
"42101","6517","Philadelphia PA","PHILADELPHIA WD 65 PCT 17",1119,1,1 
"42101","6518","Philadelphia PA","PHILADELPHIA WD 65 PCT 18*",986,1,1 
"42101","6519","Philadelphia PA","PHILADELPHIA WD 65 PCT 19*",840,1,1 
"42101","6520","Philadelphia PA","PHILADELPHIA WD 65 PCT 20",2010,1,1 
"42101","6521","Philadelphia PA","PHILADELPHIA WD 65 PCT 21*",858,1,1 
"42101","6522","Philadelphia PA","PHILADELPHIA WD 65 PCT 22*",971,1,1 
"42101","6523","Philadelphia PA","PHILADELPHIA WD 65 PCT 23*",820,1,1 
"42101","6601","Philadelphia PA","PHILADELPHIA WD 66 PCT 01*",1068,1,1 
"42101","6602","Philadelphia PA","PHILADELPHIA WD 66 PCT 02*",595,1,1 
"42101","6603","Philadelphia PA","PHILADELPHIA WD 66 PCT 03*",751,1,1 
"42101","6604","Philadelphia PA","PHILADELPHIA WD 66 PCT 04*",617,1,1 
